state,h_tract,w_tract,base_r30,base_r45,base_r60,base_r90,avoid_r30,avoid_r45,avoid_r60,avoid_r90
ia,19153010708,19153011027,3,3,3,3,0,0,0,0
ia,19153010708,19153011114,3,3,3,3,0,0,0,0
ia,19153010709,19153010212,3,3,3,3,1,1,1,1
ia,19153010709,19153010707,1,1,1,1,0,0,0,0
ia,19153010709,19153011303,1,1,1,1,1,1,1,1
ia,19153010709,19181020900,3,4,4,4,0,0,0,0
ia,19153010803,19121060300,1,1,1,1,0,0,0,0
ia,19153010803,19153000701,1,1,1,1,0,0,0,0
ia,19153010803,19153004900,1,1,1,1,0,0,0,0
ia,19153010803,19153011027,1,1,1,1,0,0,0,0
ia,19153010804,19117950300,0,0,0,0,0,0,0,0
ia,19153010804,19125030201,0,0,0,0,0,0,0,0
ia,19153010804,19153005101,0,0,0,0,0,0,0,0
ia,19153010804,19153005200,0,0,0,0,0,0,0,0
ia,19153010804,19153010709,2,2,2,2,0,0,0,0
ia,19153010804,19153011028,1,1,1,1,0,0,0,0
ia,19153010804,19169000101,0,0,0,0,0,0,0,0
ia,19153010805,19153010214,0,0,0,0,0,0,0,0
ia,19153010805,19153010601,0,0,0,0,0,0,0,0
ia,19153010805,19181020202,1,1,1,1,0,0,0,0
ia,19153010805,19181020500,1,1,2,2,0,0,0,0
ia,19153010805,19193000300,2,3,4,4,0,0,0,0
ia,19153010806,19153011500,2,2,2,2,0,0,0,0
ia,19153011021,19049050816,2,4,5,5,0,0,0,0
ia,19153011021,19153011028,0,0,0,0,0,0,0,0
ia,19153011026,19153004001,1,1,2,2,0,0,0,0
ia,19153011027,19153003200,0,0,0,0,0,0,0,0
ia,19153011027,19153010406,1,1,1,2,0,0,0,1
ia,19153011028,19153011026,0,0,0,0,0,0,0,0
ia,19153011112,19049050816,1,1,1,1,0,0,0,0
ia,19153011112,19153010207,10,11,11,11,0,0,0,0
ia,19153011114,19153000102,0,0,0,0,0,0,0,0
ia,19153011201,19153002700,0,0,0,0,0,0,0,0
ia,19153011201,19153010500,1,1,1,1,0,0,0,0
ia,19153011201,19153010707,2,3,3,3,1,1,1,1
ia,19153011201,19153011111,0,0,0,0,0,0,0,0
ia,19153011203,19049050813,2,2,2,2,0,0,0,0
ia,19153011203,19153011114,2,2,2,2,0,0,0,0
ia,19153011205,19153010216,5,6,6,7,0,0,0,0
ia,19153011206,19153011304,0,1,1,2,0,0,0,1
ia,19153011301,19153011702,2,4,4,5,0,0,0,1
ia,19153011301,19169010300,2,2,2,2,0,0,0,0
ia,19153011303,19049050813,1,1,1,1,0,0,0,0
ia,19153011303,19153011113,6,6,6,6,0,0,0,0
ia,19153011304,19035080101,4,5,5,5,1,1,1,1
ia,19153011304,19049050816,3,3,3,3,0,0,0,0
ia,19153011304,19153005101,5,5,6,6,0,0,0,0
ia,19153011304,19153010407,2,2,2,2,0,0,0,0
ia,19153011304,19153011113,2,2,3,3,0,0,0,0
ia,19153011305,19049050803,2,3,3,3,0,0,0,0
ia,19153011406,19153000801,2,2,2,2,0,0,0,0
ia,19153011406,19153010102,1,2,2,2,0,0,0,0
ia,19153011500,19153010406,3,3,3,3,0,0,0,0
ia,19153011500,19169001000,0,0,0,0,0,0,0,0
ia,19153011702,19153011113,2,2,2,3,0,0,0,1
ia,19153011703,19113010200,3,4,4,5,0,0,0,2
ia,19153011703,19153000701,2,2,2,2,0,0,0,1
ia,19153011703,19153004602,2,2,2,2,0,0,0,1
ia,19153011703,19153011702,0,0,0,0,0,0,0,0
ia,19153011703,19163011600,5,6,6,7,0,0,0,3
ia,19153011704,19013000400,9,10,10,12,0,0,0,1
ia,19153011704,19153010406,1,2,2,3,0,0,0,0
ia,19155021200,19155031900,3,3,3,3,2,2,2,3
ia,19155021400,19155030900,1,1,1,1,0,0,0,0
ia,19155021603,19155031900,1,1,1,1,0,0,0,0
ia,19155021701,19129040302,1,1,1,1,0,0,0,0
ia,19155021702,19029190200,0,0,0,0,0,0,0,0
ia,19155030100,19151780100,0,0,0,0,0,0,0,0
ia,19155030100,19155031400,2,3,3,3,0,0,0,0
ia,19155030100,19193000900,2,3,4,4,0,0,0,0
ia,19155030300,19155030100,1,1,1,1,0,0,0,1
ia,19155030401,19085290100,0,0,0,1,0,0,0,1
ia,19155030401,19155030100,1,1,1,1,0,0,0,1
ia,19155030401,19155030402,0,0,0,0,0,0,0,0
ia,19155030502,19129040201,0,1,1,1,0,0,0,0
ia,19155030601,19165960200,1,1,1,1,0,0,0,1
ia,19155030900,19155031000,0,0,0,0,0,0,0,0
ia,19155031000,19155030601,0,0,0,0,0,0,0,0
ia,19155031100,19155031300,1,1,1,1,0,0,0,0
ia,19155031200,19193002101,1,2,3,3,0,0,0,0
ia,19155031400,19193003302,5,6,7,7,0,0,0,0
ia,19155031601,19155030900,1,1,1,1,0,0,0,0
ia,19155031700,19155030402,3,3,3,3,0,0,0,0
ia,19155031900,19155031000,1,1,1,1,1,1,1,1
ia,19157370100,19011960700,0,0,0,0,0,0,0,0
ia,19157370200,19123950600,0,0,0,0,0,0,0,0
ia,19157370400,19153010205,3,3,3,3,0,0,0,0
ia,19157370400,19181020202,5,5,5,6,0,0,0,0
ia,19159950100,19159950200,0,0,0,0,0,0,0,0
ia,19159950100,19169010400,4,4,4,4,0,0,0,0
ia,19159950200,19159950100,0,0,0,0,0,0,0,0
ia,19161080100,19035080400,0,0,0,0,0,0,0,0
ia,19161080200,19187010300,0,0,0,0,0,0,0,0
ia,19161080300,19021960400,0,0,0,0,0,0,0,0
ia,19161080300,19027960400,0,0,0,0,0,0,0,0
ia,19161080400,19015020300,0,0,0,0,0,0,0,0
ia,19161080400,19161080300,0,0,0,0,0,0,0,0
ia,19163010101,19163010104,1,1,1,1,0,0,0,0
ia,19163010103,19013002606,1,1,1,3,0,0,0,2
ia,19163010103,19113003004,1,1,1,1,0,0,0,0
ia,19163010103,19163012901,0,0,0,0,0,0,0,0
ia,19163010104,19163013702,1,1,1,1,1,1,1,1
ia,19163010201,19163010900,0,0,0,0,0,0,0,0
ia,19163010202,19113002200,6,7,7,7,0,0,0,1
ia,19163010202,19163010201,0,0,0,0,0,0,0,0
ia,19163010202,19163013500,1,1,1,2,0,0,1,2
ia,19163010402,19163010900,0,0,0,0,0,0,0,0
ia,19163010700,19163013702,0,0,0,0,0,0,0,0
ia,19163010900,19153010406,4,4,5,5,0,0,0,0
ia,19163011000,19163010201,1,1,1,1,0,0,0,0
ia,19163011000,19163010202,1,1,1,1,0,0,0,0
ia,19163011000,19163010900,0,0,0,0,0,0,0,0
ia,19163011100,19045000400,1,1,1,3,0,0,0,2
ia,19163011200,19163013600,2,2,2,2,0,0,0,0
ia,19163011300,19013000500,2,2,2,4,0,0,0,2
ia,19163011300,19163011600,1,1,1,1,0,0,0,0
ia,19163011500,19163012901,0,0,0,0,0,0,0,0
ia,19163011600,19163012902,0,0,0,0,0,0,0,0
ia,19163011800,19163010104,3,3,3,3,0,0,0,2
ia,19163011800,19163011600,0,0,0,0,0,0,0,0
ia,19163011900,19103002300,2,2,2,2,0,0,0,0
ia,19163011900,19163010900,0,0,0,0,0,0,0,0
ia,19163012000,19113002700,4,4,4,4,0,0,0,0
ia,19163012000,19163012902,0,0,0,0,0,0,0,0
ia,19163012100,19163012400,0,0,0,0,0,0,0,0
ia,19163012100,19163012501,0,0,0,0,0,0,0,0
ia,19163012200,19139050700,0,0,0,0,0,0,0,0
ia,19163012300,19163011600,0,0,0,0,0,0,0,0
ia,19163012502,19153011026,2,2,3,3,0,0,0,0
ia,19163012601,19153011114,5,5,5,6,0,0,0,0
ia,19163012602,19163010401,0,0,0,0,0,0,0,0
ia,19163012701,19163012901,0,0,0,0,0,0,0,0
ia,19163012702,19013000900,2,2,2,4,0,0,0,2
ia,19163012702,19055950300,3,3,3,3,0,0,0,2
ia,19163012801,19139050700,1,2,2,2,0,0,0,0
ia,19163012801,19163011400,2,3,3,3,0,0,0,0
ia,19163012801,19163012802,1,2,2,2,0,0,0,0
ia,19163012802,19163012000,1,1,1,1,0,0,0,0
ia,19163012802,19163012801,0,0,0,1,0,0,0,1
ia,19163012902,19163011600,0,0,0,0,0,0,0,0
ia,19163012902,19163013705,3,3,3,3,0,0,1,3
ia,19163013000,19163013600,2,2,2,2,0,0,0,0
ia,19163013300,19033950201,1,2,2,4,0,0,0,2
ia,19163013300,19163010104,1,1,1,1,0,0,0,0
ia,19163013300,19163013500,0,0,0,0,0,0,0,0
ia,19163013300,19163013705,4,4,4,4,0,0,0,1
ia,19163013400,19153005101,14,14,14,15,0,0,0,0
ia,19163013400,19163010202,9,9,9,9,0,0,0,0
ia,19163013400,19163012501,3,3,4,4,0,0,0,0
ia,19163013600,19163013703,0,0,0,0,0,0,0,0
ia,19163013702,19153005101,6,6,6,7,0,0,0,0
ia,19163013702,19163013703,0,0,0,0,0,0,0,0
ia,19163013703,19163012802,2,2,2,2,0,0,0,0
ia,19163013705,19013002601,2,2,2,4,0,0,0,2
ia,19163013705,19163010402,7,7,7,7,0,0,0,0
ia,19163013705,19163012901,1,1,1,1,0,0,0,0
ia,19163013706,19163011900,2,2,2,2,0,0,0,0
ia,19163013706,19163013702,0,0,0,0,0,0,0,0
ia,19165960400,19165960200,0,0,0,0,0,0,0,0
ia,19167070100,19141490300,0,0,0,0,0,0,0,0
ia,19167070100,19149970200,0,0,0,0,0,0,0,0
ia,19167070100,19167070702,0,0,0,0,0,0,0,0
ia,19167070200,19167070701,0,0,0,0,0,0,0,0
ia,19167070200,19167070702,0,0,0,0,0,0,0,0
ia,19167070300,19167070200,0,0,0,0,0,0,0,0
ia,19167070500,19141490400,0,0,0,0,0,0,0,0
ia,19167070500,19167070601,0,0,0,0,0,0,0,0
ia,19167070500,19167070602,0,0,0,0,0,0,0,0
ia,19167070601,19167070500,0,0,0,0,0,0,0,0
ia,19167070601,19167070602,0,0,0,0,0,0,0,0
ia,19167070601,19193003100,0,0,0,0,0,0,0,0
ia,19167070602,19167070601,0,0,0,0,0,0,0,0
ia,19167070701,19167070100,0,0,0,0,0,0,0,0
ia,19167070701,19167070702,0,0,0,0,0,0,0,0
ia,19167070702,19149970600,0,0,0,0,0,0,0,0
ia,19167070702,19161080100,4,4,4,4,1,1,1,1
ia,19169000102,19153010406,5,6,6,7,0,0,0,0
ia,19169000102,19169000800,2,3,3,3,0,0,0,1
ia,19169000103,19169010400,0,0,0,0,0,0,0,0
ia,19169000103,19181020400,0,0,0,0,0,0,0,0
ia,19169000103,19187000900,0,0,0,0,0,0,0,0
ia,19169000104,19153005101,0,0,0,0,0,0,0,0
ia,19169000105,19153011205,7,8,8,10,0,0,0,0
ia,19169000200,19169000800,3,3,3,3,0,0,0,1
ia,19169000300,19113000213,0,1,1,1,0,0,0,0
ia,19169000300,19169000101,0,0,0,0,0,0,0,0
ia,19169000500,19097950600,2,4,4,4,0,0,0,1
ia,19169000600,19049050813,3,3,3,3,0,0,0,0
ia,19169000700,19169000101,0,0,0,1,0,0,0,1
ia,19169000900,19113003004,0,1,1,1,0,0,0,0
ia,19169000900,19119950200,4,4,4,4,1,1,1,1
ia,19169000900,19169001000,0,0,0,0,0,0,0,0
ia,19169000900,19169001302,0,0,0,0,0,0,0,0
ia,19169001000,19153000201,1,1,1,1,0,0,0,0
ia,19169001101,19015020300,1,1,1,1,0,0,0,0
ia,19169001102,19049050807,4,5,5,6,1,1,1,1
ia,19169001302,19015020600,0,0,0,0,0,0,0,0
ia,19169001302,19083480600,1,1,1,2,0,0,0,0
ia,19169001302,19123950700,2,2,3,3,0,0,0,0
ia,19169001303,19153010709,5,5,5,6,2,2,2,2
ia,19169001304,19015020500,0,0,0,0,0,0,0,0
ia,19169001304,19169010300,2,3,3,4,0,0,0,1
ia,19169010102,19153010406,1,1,1,1,0,0,0,0
ia,19169010102,19169010101,0,0,0,0,0,0,0,0
ia,19169010200,19153005101,3,3,3,4,0,0,0,0
ia,19169010200,19169001000,0,0,0,0,0,0,0,0
ia,19169010200,19169010300,0,0,0,0,0,0,0,0
ia,19169010300,19099040200,0,0,0,0,0,0,0,0
ia,19169010300,19169010400,0,0,0,0,0,0,0,0
ia,19171290100,19013001302,0,0,0,0,0,0,0,0
ia,19171290200,19075960100,0,0,0,0,0,0,0,0
ia,19171290400,19075960100,0,0,0,0,0,0,0,0
ia,19171290400,19171290500,0,0,0,0,0,0,0,0
ia,19171290500,19157370400,0,0,0,0,0,0,0,0
ia,19173180100,19001960100,0,0,0,0,0,0,0,0
ia,19175190200,19153003200,0,0,0,0,0,0,0,0
ia,19175190200,19175190400,0,0,0,0,0,0,0,0
ia,19175190200,19181021200,0,0,0,0,0,0,0,0
ia,19175190400,19175190200,0,0,0,0,0,0,0,0
ia,19177950100,19087970300,0,0,0,0,0,0,0,0
ia,19177950200,19177950100,0,0,0,0,0,0,0,0
ia,19179960100,19013002604,0,0,0,0,0,0,0,0
ia,19179960100,19103000305,0,0,0,0,0,0,0,0
ia,19179960100,19179960500,0,0,0,0,0,0,0,0
ia,19179960200,19135070200,1,1,1,1,0,0,0,0
ia,19179960200,19179960600,0,0,0,0,0,0,0,0
ia,19179960300,19039960100,1,1,1,1,0,0,0,0
ia,19179960600,19117950300,1,1,1,1,0,0,0,0
ia,19179960600,19179960500,0,0,0,0,0,0,0,0
ia,19179960800,19123950600,0,0,1,1,0,0,0,1
ia,19179960900,19127950500,2,3,4,4,0,0,0,1
ia,19179960900,19153000300,2,2,3,3,0,0,0,1
ia,19179960900,19153010212,3,3,4,4,0,0,0,1
ia,19179960900,19179960400,0,0,0,0,0,0,0,0
ia,19179960900,19179960500,0,0,0,0,0,0,0,0
ia,19179961000,19179960600,0,0,0,0,0,0,0,0
ia,19179961100,19113000800,1,4,4,4,0,0,0,2
ia,19181020101,19153000300,0,0,0,0,0,0,0,0
ia,19181020201,19153010406,7,10,10,10,0,0,0,1
ia,19181020202,19049050816,2,5,6,6,0,0,0,1
ia,19181020202,19125030600,1,1,2,3,0,0,0,0
ia,19181020202,19153005101,0,0,0,0,0,0,0,0
ia,19181020202,19153005102,0,0,0,0,0,0,0,0
ia,19181020300,19027960100,1,1,1,2,0,0,0,1
ia,19181020300,19153011028,1,1,1,1,0,0,0,0
ia,19181020400,19153004004,0,0,0,0,0,0,0,0
ia,19181020400,19153010601,0,0,0,1,0,0,0,1
ia,19181020400,19175190200,1,1,1,1,0,0,0,0
ia,19181020400,19181020300,0,0,0,0,0,0,0,0
ia,19181020600,19153000300,0,1,1,1,0,0,0,0
ia,19181020800,19153011201,1,2,2,2,0,0,0,0
ia,19181020900,19181021000,1,1,1,1,0,0,0,0
ia,19181021100,19153001500,2,3,3,3,0,0,0,0
ia,19181021100,19153004004,2,3,3,3,0,0,0,0
ia,19181021200,19153004004,1,2,2,2,0,0,0,0
ia,19183960101,19103001802,0,0,0,0,0,0,0,0
ia,19183960101,19125030500,1,1,1,1,0,0,0,0
ia,19183960102,19103010401,0,0,0,0,0,0,0,0
ia,19183960102,19163010202,2,2,2,2,0,0,0,0
ia,19183960200,19087970400,1,1,1,1,0,0,0,0
ia,19183960300,19103002300,5,5,5,5,0,0,0,1
ia,19183960300,19183960400,1,1,1,1,0,0,0,0
ia,19183960500,19103010100,1,1,1,1,0,0,0,0
ia,19183960500,19113001900,1,1,1,3,0,0,0,2
ia,19183960500,19183960400,4,4,4,4,0,0,0,0
ia,19185070200,19153000600,2,3,3,3,0,0,0,0
ia,19187000101,19187000300,0,0,0,0,0,0,0,0
ia,19187000200,19153000801,0,0,0,0,0,0,0,0
ia,19187000200,19187000700,0,0,0,0,0,0,0,0
ia,19187000300,19187000500,0,0,0,0,0,0,0,0
ia,19187000400,19091970300,0,0,0,0,0,0,0,0
ia,19187000900,19187000700,0,0,0,0,0,0,0,0
ia,19187010100,19153004603,2,2,2,2,0,0,0,0
ia,19187010100,19187000900,0,0,0,0,0,0,0,0
ia,19187010300,19153004100,5,5,5,5,0,0,0,0
ia,19187010300,19153010406,1,1,1,1,0,0,0,0
ia,19187010400,19169000900,0,0,0,0,0,0,0,0
ia,19187010400,19169010101,0,0,0,0,0,0,0,0
ia,19189680300,19013001301,0,0,0,0,0,0,0,0
ia,19189680300,19189680100,0,0,0,0,0,0,0,0
ia,19191950100,19191950200,0,0,0,0,0,0,0,0
ia,19191950100,19191950300,0,0,0,0,0,0,0,0
ia,19191950200,19017004200,0,0,0,1,0,0,0,1
ia,19191950200,19191950300,0,0,0,0,0,0,0,0
ia,19191950300,19013002601,0,0,0,1,0,0,0,1
ia,19191950400,19191950100,1,1,1,1,0,0,0,0
ia,19191950500,19017004600,0,0,0,1,0,0,0,1
ia,19191950500,19037070400,0,0,0,0,0,0,0,0
ia,19191950500,19163012601,1,2,4,4,0,0,0,0
ia,19193000100,19193003600,0,1,1,1,0,0,0,0
ia,19193000202,19193003600,3,3,3,3,0,0,0,0
ia,19193000300,19193001900,0,0,0,0,0,0,0,0
ia,19193000300,19193002102,3,3,3,3,0,0,0,0
ia,19193000300,19193003600,0,0,0,0,0,0,0,0
ia,19193000400,19193002102,3,3,3,3,0,0,0,0
ia,19193000400,19193003600,1,1,1,1,0,0,0,0
ia,19193000500,19193000700,0,0,0,0,0,0,0,0
ia,19193000600,19193002101,0,0,0,0,0,0,0,0
ia,19193000800,19149970200,1,1,3,3,0,0,0,0
ia,19193000800,19193003600,0,0,0,0,0,0,0,0
ia,19193001000,19193001500,0,0,0,0,0,0,0,0
ia,19193001200,19193003600,2,2,2,2,0,0,0,0
ia,19193001400,19169001000,4,4,4,6,0,0,0,1
ia,19193001400,19193002102,1,1,1,1,0,0,0,0
ia,19193001500,19193003600,0,0,0,0,0,0,0,0
ia,19193001801,19193001500,2,2,2,2,0,0,0,0
ia,19193001801,19193002102,0,0,0,0,0,0,0,0
ia,19193001801,19193003600,0,1,1,1,0,0,0,0
ia,19193001900,19193002101,0,0,0,0,0,0,0,0
ia,19193002101,19193001801,0,0,0,0,0,0,0,0
ia,19193002102,19137960300,3,5,5,6,0,0,0,1
ia,19193002102,19193003600,0,0,0,0,0,0,0,0
ia,19193003200,19155031300,2,2,2,2,0,0,0,0
ia,19193003200,19193003301,2,2,2,2,0,0,0,0
ia,19193003301,19193002101,2,2,2,2,0,0,0,0
ia,19193003302,19193003600,0,0,0,0,0,0,0,0
ia,19193003600,19093090300,4,4,4,4,0,0,0,0
ia,19193003600,19193001300,1,1,1,1,0,0,0,0
ia,19195690200,19195690100,0,0,0,0,0,0,0,0
ia,19197680200,19125030600,2,2,3,4,0,0,0,0
ia,19197680300,19197680200,0,0,0,0,0,0,0,0
id,16001000101,16001000102,0,0,0,0,0,0,0,0
id,16001000101,16001002316,0,0,0,0,0,0,0,0
id,16001000101,16001010237,0,0,0,0,0,0,0,0
id,16001000102,16001010234,0,0,0,0,0,0,0,0
id,16001000102,16001010236,0,0,0,0,0,0,0,0
id,16001000102,16001010338,3,3,3,3,0,0,0,1
id,16001000102,16039960300,0,0,0,0,0,0,0,0
id,16001000201,16001000701,0,0,0,0,0,0,0,0
id,16001000202,16001000704,0,0,0,0,0,0,0,0
id,16001000202,16001010357,0,0,0,0,0,0,0,0
id,16001000202,16001010503,0,0,0,0,0,0,0,0
id,16001000302,16001000102,0,0,0,0,0,0,0,0
id,16001000302,16001001402,0,0,0,0,0,0,0,0
id,16001000303,16001000102,0,0,0,0,0,0,0,0
id,16001000303,16005001400,2,2,2,3,0,0,0,1
id,16001000305,16001000102,0,0,0,0,0,0,0,0
id,16001000305,16001000202,0,0,0,0,0,0,0,0
id,16001000305,16001000810,0,0,0,0,0,0,0,0
id,16001000305,16001002000,0,0,0,0,0,0,0,0
id,16001000306,16001000101,0,0,0,0,0,0,0,0
id,16001000306,16001000102,0,0,0,0,0,0,0,0
id,16001000306,16001002319,0,0,0,0,0,0,0,0
id,16001000306,16001010360,0,0,0,0,0,0,0,0
id,16001000306,16073950101,11,11,12,12,0,0,0,3
id,16001000401,16001010343,0,0,0,0,0,0,0,0
id,16001000401,16019970603,3,4,4,4,0,0,0,2
id,16001000402,16001010340,1,1,1,1,0,0,0,0
id,16001000402,16015950203,0,0,0,0,0,0,0,0
id,16001000501,16001000102,0,0,0,0,0,0,0,0
id,16001000501,16001001800,0,0,0,0,0,0,0,0
id,16001000502,16001000102,0,0,0,0,0,0,0,0
id,16001000502,16001001402,0,0,0,0,0,0,0,0
id,16001000502,16001010503,0,0,0,0,0,0,0,0
id,16001000601,16001002000,0,0,0,0,0,0,0,0
id,16001000602,16001000401,0,0,0,0,0,0,0,0
id,16001000701,16001001500,0,0,0,0,0,0,0,0
id,16001000701,16019970404,4,5,5,5,0,0,0,1
id,16001000703,16001000102,0,0,0,0,0,0,0,0
id,16001000704,16001000102,0,0,0,0,0,0,0,0
id,16001000704,16001002000,0,0,0,0,0,0,0,0
id,16001000704,16027021004,6,6,6,6,1,1,1,4
id,16001000803,16001000102,0,0,0,0,0,0,0,0
id,16001000803,16001000902,0,0,0,0,0,0,0,0
id,16001000803,16001002319,0,0,0,0,0,0,0,0
id,16001000805,16001000102,0,0,0,0,0,0,0,0
id,16001000806,16001002230,0,0,0,0,0,0,0,0
id,16001000808,16001000102,0,0,0,0,0,0,0,0
id,16001000808,16001002000,0,0,0,0,0,0,0,0
id,16001000808,16001010503,0,0,0,0,0,0,0,0
id,16001000808,16027021102,0,0,0,0,0,0,0,0
id,16001000809,16001010360,0,0,0,0,0,0,0,0
id,16001000809,16027021103,0,0,0,0,0,0,0,0
id,16001000810,16027021300,3,4,4,5,0,0,0,4
id,16001000810,16055000701,2,2,2,2,0,0,0,0
id,16001000810,16061940001,0,0,0,0,0,0,0,0
id,16001000901,16001000102,0,0,0,0,0,0,0,0
id,16001000901,16027021901,1,1,1,1,0,0,0,0
id,16001001001,16001001900,0,0,0,0,0,0,0,0
id,16001001002,16027021500,5,6,6,7,0,0,0,3
id,16001001003,16001000402,0,0,0,0,0,0,0,0
id,16001001003,16001000808,0,0,0,0,0,0,0,0
id,16001001003,16001010368,2,2,2,2,0,0,0,1
id,16001001003,16001010503,0,0,0,0,0,0,0,0
id,16001001003,16027021104,0,0,0,0,0,0,0,0
id,16001001003,16039960300,0,0,0,0,0,0,0,0
id,16001001100,16001000102,0,0,0,0,0,0,0,0
id,16001001100,16001001800,0,0,0,0,0,0,0,0
id,16001001100,16001002319,0,0,0,0,0,0,0,0
id,16001001100,16001010340,1,1,1,1,0,0,0,0
id,16001001100,16001010343,0,0,0,0,0,0,0,0
id,16001001100,16027020404,8,4,4,3,0,0,0,0
id,16001001201,16001002231,0,0,0,0,0,0,0,0
id,16001001201,16027021600,9,8,9,9,1,1,1,1
id,16001001203,16001000102,0,0,0,0,0,0,0,0
id,16001001203,16001000803,0,0,0,0,0,0,0,0
id,16001001203,16001002412,0,0,0,0,0,0,0,0
id,16001001203,16001010368,2,2,2,2,0,0,0,1
id,16001001204,16001000102,0,0,0,0,0,0,0,0
id,16001001204,16001010370,0,0,0,0,0,0,0,0
id,16001001402,16001000102,0,0,0,0,0,0,0,0
id,16001001402,16001002000,0,0,0,0,0,0,0,0
id,16001001500,16001001100,0,0,0,0,0,0,0,0
id,16001001600,16001000102,0,0,0,0,0,0,0,0
id,16001001600,16001002318,0,0,0,0,0,0,0,0
id,16001001600,16001010503,0,0,0,0,0,0,0,0
id,16001001701,16001000805,0,0,0,0,0,0,0,0
id,16001001701,16001010354,3,5,5,5,0,0,0,0
id,16001001702,16001001204,0,0,0,0,0,0,0,0
id,16001001702,16001002100,0,0,0,0,0,0,0,0
id,16001001702,16001010234,0,0,0,0,0,0,0,0
id,16001001702,16001010343,0,0,0,0,0,0,0,0
id,16001001702,16001010368,1,1,1,1,0,0,0,1
id,16001001800,16001000102,0,0,0,0,0,0,0,0
id,16001001800,16001000810,0,0,0,0,0,0,0,0
id,16001001800,16001001001,0,0,0,0,0,0,0,0
id,16001001800,16001002000,0,0,0,0,0,0,0,0
id,16001001800,16001002100,0,0,0,0,0,0,0,0
id,16001001800,16001002231,0,0,0,0,0,0,0,0
id,16001001800,16001002318,0,0,0,0,0,0,0,0
id,16001001800,16001002319,0,0,0,0,0,0,0,0
id,16001001800,16085970302,0,0,0,0,0,0,0,0
id,16001001900,16001000102,0,0,0,0,0,0,0,0
id,16001001900,16001001100,0,0,0,0,0,0,0,0
id,16001001900,16001001800,0,0,0,0,0,0,0,0
id,16001001900,16001002231,0,0,0,0,0,0,0,0
id,16001001900,16027021105,0,0,0,0,0,0,0,0
id,16001002000,16001001001,0,0,0,0,0,0,0,0
id,16001002000,16001002319,0,0,0,0,0,0,0,0
id,16001002100,16001000902,0,0,0,0,0,0,0,0
id,16001002223,16001000102,0,0,0,0,0,0,0,0
id,16001002223,16001000901,0,0,0,0,0,0,0,0
id,16001002223,16001002100,0,0,0,0,0,0,0,0
id,16001002223,16001002231,0,0,0,0,0,0,0,0
id,16001002223,16001010237,1,1,1,1,0,0,0,0
id,16001002223,16001010356,2,3,3,3,0,0,0,0
id,16001002223,16083000701,5,7,6,7,0,0,0,0
id,16001002225,16001000101,0,0,0,0,0,0,0,0
id,16001002225,16001000602,0,0,0,0,0,0,0,0
id,16001002225,16001002000,0,0,0,0,0,0,0,0
id,16001002225,16001002231,0,0,0,0,0,0,0,0
id,16001002225,16027021104,2,3,3,3,0,0,0,0
id,16001002225,16027022400,0,0,0,0,0,0,0,0
id,16001002226,16001000102,0,0,0,0,0,0,0,0
id,16001002226,16001010360,3,4,4,4,0,0,0,0
id,16001002227,16001000102,0,0,0,0,0,0,0,0
id,16001002227,16001010346,5,6,6,6,0,0,0,0
id,16001002228,16013960101,4,4,4,4,0,0,0,0
id,16001002229,16001010340,3,3,3,3,0,0,0,0
id,16001002229,16001010503,0,0,0,0,0,0,0,0
id,16001002230,16001000902,0,0,0,0,0,0,0,0
id,16001002230,16001002000,0,0,0,0,0,0,0,0
id,16001002230,16001010342,0,0,0,0,0,0,0,0
id,16001002230,16003950100,0,0,0,0,0,0,0,0
id,16001002231,16001002313,0,0,0,0,0,0,0,0
id,16001002231,16001010503,0,0,0,0,0,0,0,0
id,16001002313,16001000102,0,0,0,0,0,0,0,0
id,16001002313,16001002000,0,0,0,0,0,0,0,0
id,16001002313,16001002319,0,0,0,0,0,0,0,0
id,16001002313,16001010368,2,2,2,2,0,0,0,1
id,16001002313,16027020700,2,2,2,2,0,0,0,0
id,16001002314,16001000902,0,0,0,0,0,0,0,0
id,16001002314,16001010370,0,0,0,0,0,0,0,0
id,16001002314,16001010371,0,0,0,0,0,0,0,0
id,16001002314,16027021006,3,2,2,2,0,0,0,0
id,16001002315,16001000807,0,0,0,0,0,0,0,0
id,16001002315,16001002100,0,0,0,0,0,0,0,0
id,16001002315,16001002319,0,0,0,0,0,0,0,0
id,16001002315,16001010369,2,3,3,3,0,0,0,0
id,16001002315,16027020907,15,11,11,10,0,0,0,0
id,16001002316,16027021102,5,5,5,5,0,0,0,0
id,16001002317,16001000102,0,0,0,0,0,0,0,0
id,16001002317,16001000701,0,0,0,0,0,0,0,0
id,16001002317,16001010368,2,2,2,2,0,0,0,1
id,16001002317,16083000701,5,7,6,7,0,0,0,0
id,16001002318,16001000101,0,0,0,0,0,0,0,0
id,16001002318,16001000302,0,0,0,0,0,0,0,0
id,16001002318,16001001100,0,0,0,0,0,0,0,0
id,16001002318,16001001402,0,0,0,0,0,0,0,0
id,16001002318,16001010357,1,1,1,1,0,0,0,0
id,16001002318,16001010503,0,0,0,0,0,0,0,0
id,16001002319,16001002231,0,0,0,0,0,0,0,0
id,16001002319,16027020909,16,10,9,7,0,0,0,0
id,16001002319,16065950304,4,5,5,5,0,0,0,1
id,16001002412,16001000102,0,0,0,0,0,0,0,0
id,16001002412,16001000701,0,0,0,0,0,0,0,0
