state,h_tract,w_tract,workers,flow_share,h_lat,h_lon,w_lat,w_lon,median_income,pop_total,nh_white,nh_black,hispanic,base_km,base_min,base_cameras,avoid_km,avoid_min,avoid_cameras,extra_km,extra_min,cameras_evaded
ga,13135050562,13135050238,25,0.0000059661,33.9670763,-84.0519796,34.0021646,-84.1059048,80615.0,4243.0,790.0,1318.0,1478.0,7.5428,8.7193,8,9.0051,13.0153,2,1.4622,4.296,6
ga,13121010519,13067031321,9,0.0000021478,33.5678602,-84.5973675,33.7658488,-84.5739412,61111.0,3605.0,350.0,2786.0,334.0,32.2173,32.7733,6,38.2525,43.156,0,6.0351,10.3827,6
ga,13089023319,13059150500,1,0.0000002386,33.7165726,-84.1608847,33.9253865,-83.3509708,71233.0,2928.0,58.0,2715.0,130.0,93.787,70.5329,12,102.4746,96.3867,0,8.6876,25.8537,12
ga,13135050425,13121010006,19,0.0000045343,33.8648078,-84.1325054,33.8527303,-84.3655717,101250.0,5267.0,2305.0,883.0,464.0,27.3338,27.3486,16,30.7836,32.2249,0,3.4499,4.8763,16
ga,13121011660,13121001002,3,0.0000007159,34.1041064,-84.2843746,33.7763564,-84.3995124,106268.0,4884.0,2266.0,505.0,195.0,43.2468,34.7593,10,44.7421,52.6254,2,1.4953,17.8662,8
ga,13157010601,13157010104,59,0.0000140801,34.0867051,-83.5102847,34.1819508,-83.695192,74188.0,5278.0,4193.0,483.0,395.0,23.3938,23.6744,5,28.2735,32.5387,0,4.8796,8.8643,5
ga,13299950801,13065970100,59,0.0000140801,31.0510787,-82.5362686,31.0667367,-82.7730713,60189.0,3350.0,2561.0,484.0,301.0,27.4564,37.6136,0,27.4564,37.6136,0,0.0,0.0,0
ga,13139000501,13045910502,1,0.0000002386,34.3489148,-83.80706,33.5854378,-85.0894038,59630.0,3811.0,2739.0,74.0,756.0,172.2182,123.392,20,193.0882,182.1259,2,20.87,58.7339,18
ga,13135050444,13089021229,1,0.0000002386,33.8906983,-84.1762055,33.9578887,-84.3342689,73363.0,3699.0,522.0,368.0,1538.0,20.8255,18.9623,10,29.5108,36.1918,1,8.6853,17.2295,9
ga,13045910202,13045910704,25,0.0000059661,33.7436308,-85.0007896,33.5649299,-84.9887971,80160.0,5832.0,3987.0,1383.0,290.0,32.7732,33.2044,6,29.4767,43.0134,0,-3.2965,9.809,6
ga,13135050758,13121010126,4,0.0000009546,33.8674968,-84.0065631,33.9437071,-84.3676156,75391.0,2818.0,1408.0,510.0,501.0,42.8322,38.5521,19,49.571,55.0153,1,6.7388,16.4632,18
ga,13067030369,13121010133,44,0.0000105004,33.9972369,-84.4288057,33.9256461,-84.3588799,204583.0,3494.0,2907.0,0.0,52.0,13.2119,14.5379,5,15.2857,20.0803,2,2.0738,5.5424,3
ga,13223120505,13067030508,30,0.0000071594,33.8516828,-84.8233657,33.9839024,-84.5213926,92639.0,7358.0,5298.0,1034.0,619.0,38.5831,38.9617,8,41.3198,46.4462,0,2.7367,7.4844,8
ga,13089021308,13051003301,1,0.0000002386,33.8758205,-84.2857255,32.0724559,-81.1244804,68162.0,3940.0,1004.0,271.0,1977.0,408.84,257.4417,61,430.7298,331.0756,1,21.8898,73.6339,60
ga,13217100203,13135050556,3,0.0000007159,33.4782514,-83.7861653,33.9495917,-84.0759979,72035.0,2865.0,2323.0,322.0,177.0,72.2993,71.9891,21,75.6443,93.1128,0,3.345,21.1238,21
ga,13255161000,13121010533,4,0.0000009546,33.2199733,-84.1709959,33.5717852,-84.5223247,65619.0,5806.0,4399.0,1097.0,125.0,62.8013,52.0848,8,64.1371,57.7649,2,1.3358,5.68,6
ga,13067031323,13123080301,2,0.0000004773,33.8059134,-84.6079351,34.6592707,-84.4871551,84981.0,2988.0,1293.0,946.0,459.0,113.4284,81.119,25,127.0107,125.3362,1,13.5822,44.2171,24
ga,13093970100,13153021502,5,0.0000011932,32.2290836,-83.7348936,32.3439463,-83.7193334,70852.0,5024.0,2291.0,2140.0,350.0,13.8551,17.9619,0,13.8551,17.9619,0,0.0,0.0,0
ga,13063040509,13121011647,5,0.0000011932,33.5825232,-84.4470958,34.0601602,-84.3172449,60912.0,4548.0,221.0,3877.0,403.0,63.7965,49.1764,6,63.8175,54.0577,2,0.021,4.8812,4
ga,13247060204,13117130410,1,0.0000002386,33.640022,-84.064081,34.1953261,-84.1634389,69811.0,4381.0,1199.0,2480.0,329.0,76.6521,73.2488,46,91.7692,100.8868,1,15.1171,27.6381,45
ga,13145120200,13215000200,3,0.0000007159,32.7946435,-84.7569323,32.5157014,-84.9639914,77938.0,3533.0,2830.0,419.0,20.0,43.73,44.1822,6,52.9781,49.9291,0,9.2481,5.7469,6
ga,13275961100,13275960501,38,0.0000090685,30.743521,-83.7994187,30.9066198,-83.9357084,54776.0,2513.0,1568.0,792.0,107.0,29.5891,30.8394,2,29.3009,33.1721,0,-0.2882,2.3327,2
ga,13157010105,13135050520,5,0.0000011932,34.1188724,-83.6852236,33.951591,-84.005563,93352.0,3456.0,3055.0,0.0,230.0,42.9859,36.9269,11,48.1249,55.6602,2,5.139,18.7333,9
ga,13139001102,13223120507,1,0.0000002386,34.2649877,-83.8564329,33.8802955,-84.7619618,76055.0,4775.0,498.0,91.0,4034.0,112.3391,82.6205,22,128.5258,123.9861,1,16.1867,41.3656,21
ga,13117130104,13117130105,23,0.0000054889,34.2724242,-83.9775635,34.2607618,-84.0421364,109801.0,4188.0,3428.0,294.0,264.0,10.0706,10.9657,0,10.0706,10.9657,0,0.0,0.0,0
ga,13153021401,13059000900,3,0.0000007159,32.4442398,-83.6933213,33.9517142,-83.4061238,46277.0,6203.0,4217.0,1163.0,294.0,195.1243,152.1053,17,222.1706,201.2758,0,27.0463,49.1705,17
ga,13009970600,13009970701,43,0.0000102618,33.0603143,-83.2492437,33.0627728,-83.2220991,38505.0,3579.0,1033.0,2360.0,0.0,3.6487,4.8202,0,3.6487,4.8202,0,0.0,0.0,0
ga,13115000204,13129970400,22,0.0000052502,34.3269121,-85.1556708,34.510977,-84.8857831,64307.0,4658.0,4133.0,238.0,237.0,41.8018,41.198,5,46.8402,46.3768,0,5.0384,5.1788,5
ga,13117130512,13121011652,84,0.0000200462,34.1563079,-84.1455519,34.089084,-84.239494,144313.0,3477.0,1598.0,0.0,317.0,14.6117,16.3936,3,15.7318,21.6232,0,1.1201,5.2296,3
ga,13105000300,13255160500,3,0.0000007159,34.0924148,-82.9321213,33.2694367,-84.3257575,60994.0,3783.0,1813.0,1694.0,119.0,181.9227,148.9595,28,202.6156,182.1697,3,20.6929,33.2102,25
ga,13121009405,13121007705,3,0.0000007159,33.8210234,-84.3680894,33.6827659,-84.4915645,74424.0,3769.0,1359.0,1405.0,159.0,22.3559,21.4223,5,22.5541,22.7024,0,0.1981,1.2801,5
ga,13195020400,13059130500,42,0.0000100231,34.0446042,-83.2353008,33.9580368,-83.4977546,70502.0,6387.0,5004.0,494.0,680.0,31.177,28.3089,2,33.9459,31.566,0,2.7689,3.2571,2
ga,13285960402,13285960904,142,0.0000338877,33.0877748,-85.0360591,32.9772386,-85.0925324,51786.0,3310.0,2234.0,506.0,0.0,17.7369,20.5428,6,18.1729,23.4011,1,0.436,2.8583,5
ga,13151070210,13121009202,2,0.0000004773,33.4863691,-84.1578767,33.8084783,-84.3707161,133513.0,2457.0,772.0,1257.0,116.0,46.9227,46.0552,14,53.7414,48.1243,0,6.8187,2.0691,14
ga,13117130409,13117130613,9,0.0000021478,34.2253448,-84.1181123,34.1387345,-84.1829856,78750.0,3572.0,2376.0,240.0,862.0,14.0128,13.3275,13,20.022,26.2858,0,6.0092,12.9583,13
ga,13089023325,13063040410,11,0.0000026251,33.7861911,-84.0859872,33.6278956,-84.3099165,97232.0,4923.0,123.0,4461.0,271.0,39.8047,33.1614,1,39.7846,40.0629,0,-0.0201,6.9015,1
ga,13167960100,13151070128,1,0.0000002386,32.6622027,-82.5791774,33.6167883,-84.2465282,56316.0,2549.0,2250.0,133.0,62.0,221.7416,164.7312,45,242.4928,212.9949,0,20.7512,48.2638,45
ga,13081010201,13081010202,95,0.0000226713,31.8912845,-83.8548337,31.9977094,-83.8756608,51736.0,4118.0,1747.0,2286.0,16.0,14.9185,18.2843,0,14.9185,18.2843,0,0.0,0.0,0
ga,13103030309,13121011627,1,0.0000002386,32.3000993,-81.1753538,34.0259786,-84.1812816,67253.0,4513.0,3622.0,408.0,398.0,384.1006,303.143,30,393.5119,345.6232,4,9.4113,42.4802,26
ga,13063040633,13121009202,2,0.0000004773,33.5646875,-84.3018178,33.8084783,-84.3707161,46057.0,2913.0,341.0,2390.0,148.0,30.6649,33.736,8,33.2401,38.1084,0,2.5752,4.3724,8
ga,13091960301,13023790301,23,0.0000054889,32.1710135,-83.1738457,32.3878195,-83.3386452,43241.0,3406.0,2279.0,686.0,376.0,32.259,26.0508,1,32.4677,26.6417,0,0.2088,0.5909,1
ga,13135050235,13135050229,24,0.0000057275,34.0253521,-84.1210811,33.9512944,-84.1428583,111830.0,5574.0,1689.0,1411.0,514.0,11.4405,12.6989,6,12.404,17.1464,0,0.9634,4.4475,6
ga,13089022010,13135050437,5,0.0000011932,33.813197,-84.229764,33.913775,-84.1945155,84583.0,2284.0,477.0,970.0,73.0,14.3901,16.4829,14,22.4571,30.6029,0,8.0671,14.1199,14
ga,13135050616,13121009104,4,0.0000009546,34.0935008,-83.8883296,33.8134419,-84.3965178,152180.0,3846.0,2646.0,354.0,590.0,61.0132,43.0044,11,68.099,66.5747,1,7.0858,23.5702,10
ga,13097080508,13067030700,10,0.0000023865,33.71803,-84.7529643,33.9598687,-84.5382553,68224.0,5080.0,1894.0,2103.0,664.0,40.6777,39.6342,18,42.7747,46.5565,1,2.0971,6.9223,17
ga,13121011507,13121011642,29,0.0000069207,34.1590505,-84.3406105,34.0849918,-84.2830668,245139.0,4333.0,3397.0,64.0,562.0,13.1917,19.1299,2,13.3284,21.0067,0,0.1367,1.8768,2
ga,13217100905,13121009605,4,0.0000009546,33.5262955,-84.0018235,33.8392433,-84.3740787,76754.0,5012.0,2556.0,1918.0,89.0,55.1743,58.94,23,66.0259,65.8906,0,10.8516,6.9506,23
ga,13279970201,13117130603,2,0.0000004773,32.2690221,-82.3716548,34.1145426,-84.2107577,62614.0,2786.0,2193.0,248.0,344.0,320.2054,228.5371,53,337.3901,289.8803,2,17.1847,61.3432,51
ga,13121001502,13121001302,25,0.0000059661,33.7790843,-84.3540917,33.776147,-84.3700095,87206.0,2127.0,1594.0,7.0,459.0,2.4275,3.149,1,2.2873,3.5726,0,-0.1402,0.4236,1
ga,13063040525,13063040309,2,0.0000004773,33.4980413,-84.3954969,33.643652,-84.3489428,57679.0,2885.0,92.0,2572.0,77.0,21.7315,23.3175,5,22.5232,28.9361,0,0.7916,5.6186,5
ga,13077170200,13247060305,10,0.0000023865,33.4180407,-84.8452054,33.6579388,-83.9777256,76071.0,8164.0,6072.0,778.0,878.0,102.195,68.1892,14,111.8173,124.3732,3,9.6223,56.184,11
ga,13121011514,13121008905,16,0.0000038183,34.1616701,-84.2962784,33.795239,-84.4230995,182394.0,3095.0,2369.0,230.0,171.0,50.9681,46.3542,20,52.8163,62.1515,2,1.8482,15.7973,18
ga,13059130500,13151070411,1,0.0000002386,33.9580368,-83.4977546,33.3546626,-84.1464653,69246.0,2906.0,1263.0,912.0,437.0,108.2628,91.1421,25,120.8437,115.8345,1,12.5809,24.6924,24
ga,13175950600,13175950500,85,0.0000202849,32.536134,-83.1164265,32.5278827,-82.9854174,61389.0,2145.0,1550.0,552.0,10.0,15.2132,16.9057,0,15.2132,16.9057,0,0.0,0.0,0
ga,13211010301,13073030603,1,0.0000002386,33.5986493,-83.4994157,33.520422,-82.101179,69412.0,3543.0,1934.0,1534.0,0.0,141.6752,90.3171,7,142.5622,94.7577,1,0.887,4.4406,6
ga,13077170102,13077170310,116,0.0000276829,33.3720286,-84.9409031,33.4049723,-84.7235761,81555.0,5747.0,4781.0,550.0,259.0,25.1115,26.0781,7,28.8368,32.7536,1,3.7253,6.6755,6
ga,13115001704,13115001800,55,0.0000131255,34.1157246,-85.1278803,34.1944148,-85.1783135,66212.0,2717.0,2529.0,162.0,0.0,12.0355,14.4629,0,12.0355,14.4629,0,0.0,0.0,0
ga,13073030105,13245010203,27,0.0000064434,33.5368381,-82.1004489,33.4753791,-82.0759791,95016.0,5116.0,3588.0,471.0,433.0,10.0125,11.1166,8,12.838,17.3763,0,2.8256,6.2598,8
ga,13089023211,13089021415,3,0.0000007159,33.7409095,-84.1891035,33.8397088,-84.3448974,67870.0,3850.0,79.0,3361.0,197.0,23.8901,24.3568,32,30.24,36.8776,0,6.3499,12.5208,32
ga,13129970202,13123080402,2,0.0000004773,34.5350445,-85.0513456,34.6270822,-84.5859418,83011.0,4696.0,3824.0,0.0,593.0,58.547,59.4467,0,58.547,59.4467,0,0.0,0.0,0
ga,13139001501,13139001304,64,0.0000152733,34.2069855,-83.9405434,34.2429868,-83.8314914,87500.0,6267.0,5101.0,136.0,1009.0,14.9528,16.2784,2,14.6966,18.4133,0,-0.2563,2.1349,2
ga,13045911201,13045911101,134,0.0000319785,33.5304672,-85.2084496,33.5552552,-85.0895564,41526.0,2062.0,1625.0,334.0,28.0,14.4358,16.6367,1,13.4669,19.9615,0,-0.9689,3.3248,1
ga,13215010208,13215000900,67,0.0000159893,32.5645705,-84.9095963,32.5010251,-84.9582324,90464.0,5069.0,2890.0,981.0,305.0,11.1287,12.6059,3,14.6668,17.6418,0,3.5381,5.0359,3
ga,13077170307,13089021227,1,0.0000002386,33.3825732,-84.7714572,33.9301315,-84.3258618,49964.0,6824.0,3295.0,2327.0,581.0,86.6663,61.571,8,100.3263,100.6655,1,13.66,39.0945,7
ga,13089022302,13121010133,36,0.0000085912,33.8133862,-84.2808307,33.9256461,-84.3588799,100268.0,3728.0,2773.0,449.0,47.0,18.9647,21.3977,20,25.2723,19.1644,1,6.3077,-2.2333,19
ga,13279970202,13175950800,5,0.0000011932,32.2180411,-82.3682431,32.4845663,-82.9170708,55342.0,3251.0,1002.0,1898.0,0.0,72.0811,60.3552,4,76.1328,62.2324,1,4.0516,1.8772,3
ga,13067030507,13121980000,9,0.0000021478,34.0070818,-84.5138141,33.6518471,-84.4257326,138542.0,6207.0,3352.0,857.0,370.0,48.854,39.678,12,48.2274,43.325,0,-0.6266,3.6471,12
ga,13067030253,13121001802,1,0.0000002386,33.9572783,-84.6821778,33.7643538,-84.3786567,117969.0,3497.0,2440.0,240.0,155.0,43.7141,37.0081,14,46.8289,40.2033,0,3.1148,3.1951,14
ga,13121009804,13121001102,7,0.0000016705,33.8307952,-84.4156509,33.78302,-84.3831457,250001.0,2436.0,2294.0,21.0,29.0,7.5787,8.7154,2,8.0882,8.9323,0,0.5094,0.217,2
ga,13097080505,13045910203,3,0.0000007159,33.7109659,-84.788208,33.6874464,-85.0522112,62241.0,4686.0,2259.0,1955.0,262.0,30.2109,30.3835,4,35.1916,28.2304,1,4.9807,-2.1531,3
ga,13121010311,13121001101,10,0.0000023865,33.6793316,-84.6326106,33.7854972,-84.3830749,108800.0,6054.0,0.0,5938.0,61.0,31.3771,28.6709,3,31.6971,29.1893,1,0.32,0.5183,2
ga,13121011507,13117130601,19,0.0000045343,34.1590505,-84.3406105,34.1456754,-84.2285487,245139.0,4333.0,3397.0,64.0,562.0,15.5423,18.3805,2,21.6094,32.5906,0,6.0672,14.2101,2
ga,13137000601,13297110506,3,0.0000007159,34.471815,-83.5990056,33.790276,-83.937431,55083.0,6809.0,4287.0,576.0,1580.0,93.9777,72.087,13,106.6698,98.6621,0,12.6921,26.5751,13
ga,13305970202,13305970500,64,0.0000152733,31.6471104,-81.8851278,31.5805982,-81.8992951,33010.0,3829.0,2172.0,1330.0,209.0,11.7144,15.5897,0,11.7144,15.5897,0,0.0,0.0,0
ga,13121010006,13121010127,10,0.0000023865,33.8527303,-84.3655717,33.9493933,-84.3614721,102841.0,4057.0,2474.0,1034.0,70.0,12.4561,11.7536,2,12.8112,13.0444,1,0.3551,1.2907,1
ga,13183970102,13183970201,141,0.0000336490,31.7475759,-81.7675217,31.6647143,-81.7484099,58859.0,7270.0,3692.0,1890.0,720.0,14.9182,38.5021,0,14.9182,38.5021,0,0.0,0.0,0
ga,13067031215,13121001902,89,0.0000212395,33.8381405,-84.4921868,33.7658759,-84.3865852,134358.0,5028.0,1488.0,2427.0,398.0,14.7732,17.0631,7,17.4058,19.056,0,2.6326,1.9929,7
ga,13139001204,13139000502,9,0.0000021478,34.2281553,-83.7972368,34.3571057,-83.852018,54179.0,5017.0,2237.0,182.0,2434.0,16.9889,17.7098,0,16.9889,17.7098,0,0.0,0.0,0
ga,13051002200,13051011700,308,0.0000735029,32.052376,-81.0707688,32.0800675,-81.0967829,59432.0,4229.0,1156.0,2938.0,64.0,6.9055,7.3544,2,6.9902,8.2379,0,0.0847,0.8836,2
ga,13121009700,13121010003,37,0.0000088299,33.8422302,-84.4439703,33.8566003,-84.3751675,250001.0,3852.0,3084.0,259.0,160.0,8.4365,11.1169,5,10.2119,17.7186,0,1.7754,6.6017,5
ga,13227050300,13057090402,89,0.0000212395,34.5174974,-84.5138462,34.278561,-84.4582767,56397.0,4533.0,4297.0,15.0,62.0,34.5006,22.8846,4,37.7962,30.186,1,3.2957,7.3014,3
ga,13057090707,13057091108,8,0.0000019092,34.1811404,-84.5164048,34.1101936,-84.6313939,109219.0,4318.0,3062.0,377.0,742.0,25.5211,23.5557,6,25.4891,30.2196,3,-0.032,6.6639,3
ga,13121011100,13121009700,5,0.0000011932,33.6880878,-84.4272311,33.8422302,-84.4439703,77208.0,2443.0,993.0,1198.0,128.0,20.3086,23.3258,1,20.472,24.3456,0,0.1634,1.0198,1
ga,13115000700,13129970602,38,0.0000090685,34.2673186,-85.0665878,34.4707719,-84.9472095,78438.0,5127.0,4718.0,232.0,94.0,31.9761,36.1603,3,33.6281,43.0231,0,1.6519,6.8628,3
ga,13135050223,13117130608,32,0.0000076367,34.0488255,-84.0840235,34.0733501,-84.1471013,72015.0,6658.0,3493.0,1020.0,309.0,9.3436,12.3465,1,10.0866,14.1944,0,0.743,1.8479,1
ga,13067030911,13067030505,14,0.0000033410,33.9181175,-84.5712725,33.9632907,-84.5068036,65903.0,3753.0,747.0,2203.0,559.0,9.0572,11.8371,4,9.6991,13.3788,0,0.6419,1.5417,4
ga,13121010217,13121011649,3,0.0000007159,33.9585909,-84.3738602,34.0489491,-84.1627919,92500.0,2651.0,1639.0,203.0,378.0,30.3938,27.231,17,39.9457,49.7158,5,9.5518,22.4848,12
ga,13135050554,13121011421,8,0.0000019092,33.9250511,-84.0993696,34.0405266,-84.332837,49813.0,4317.0,337.0,836.0,2287.0,33.0983,30.9404,30,39.143,53.173,2,6.0447,22.2326,28
ga,13121011629,13089021230,45,0.0000107391,34.0333928,-84.1957588,33.9288369,-84.342738,191373.0,4367.0,1959.0,604.0,154.0,22.4735,23.1806,14,36.0667,42.8058,0,13.5932,19.6252,14
ga,13157010104,13121011434,1,0.0000002386,34.1819508,-83.695192,34.0285788,-84.3113704,78569.0,5421.0,3255.0,258.0,1608.0,72.5058,62.9035,24,77.0181,79.4509,3,4.5123,16.5474,21
ga,13229960402,13229960401,85,0.0000202849,31.2862629,-82.1749895,31.2533461,-82.2485053,51393.0,2712.0,2465.0,167.0,42.0,10.4454,20.6232,0,10.4454,20.6232,0,0.0,0.0,0
ga,13179010206,13017960300,1,0.0000002386,31.8464854,-81.6923027,31.7258594,-83.3033334,62347.0,6173.0,3015.0,2220.0,249.0,178.6761,158.7609,1,180.5106,163.1743,0,1.8345,4.4134,1
ga,13067030276,13067030602,32,0.0000076367,33.9547647,-84.712198,33.9692855,-84.570859,143953.0,2841.0,2598.0,181.0,46.0,18.4341,20.543,6,19.8821,21.2502,1,1.448,0.7073,5
ga,13245010513,13245001000,56,0.0000133642,33.4082215,-82.0570615,33.4710148,-82.0009778,30754.0,3104.0,381.0,2453.0,82.0,13.4081,14.7625,5,15.1371,17.1281,0,1.729,2.3656,5
ga,13055010202,13115002100,11,0.0000026251,34.5402396,-85.2789128,34.2079459,-85.2063854,38516.0,3268.0,2446.0,20.0,728.0,51.5355,46.5938,7,55.545,50.6392,1,4.0095,4.0454,6
ga,13113140207,13077170406,3,0.0000007159,33.4245833,-84.586475,33.4313587,-84.6599249,127260.0,6357.0,4955.0,565.0,268.0,13.4549,16.5917,5,19.8935,27.899,1,6.4385,11.3073,4
ga,13139001404,13121001902,10,0.0000023865,34.2100296,-83.8855597,33.7658759,-84.3865852,61687.0,6144.0,2680.0,462.0,2863.0,76.7818,48.0666,7,87.0438,85.073,1,10.2621,37.0065,6
ga,13211010302,13257970302,1,0.0000002386,33.585362,-83.4361218,34.5481403,-83.3100686,84609.0,4001.0,3287.0,451.0,155.0,124.0353,106.4761,15,142.466,145.1493,0,18.4308,38.6733,15
ga,13013180104,13135050569,10,0.0000023865,34.0057497,-83.8340699,33.9649461,-83.9741376,78688.0,2611.0,1664.0,256.0,515.0,15.4734,16.082,5,23.7408,28.357,2,8.2674,12.275,3
ga,13121011307,13067031221,21,0.0000050116,33.6517326,-84.4920253,33.8337249,-84.5088667,42510.0,5185.0,140.0,4797.0,135.0,23.4027,16.9672,3,30.2506,25.1494,0,6.8478,8.1822,3
ga,13015960702,13067030278,32,0.0000076367,34.1919453,-84.7054401,34.0216596,-84.587748,62206.0,3429.0,2677.0,509.0,189.0,43.3584,31.074,3,43.4872,32.1047,1,0.1288,1.0307,2
ga,13195020400,13059000900,245,0.0000584682,34.0446042,-83.2353008,33.9517142,-83.4061238,70502.0,6387.0,5004.0,494.0,680.0,21.7097,22.8188,2,24.4785,26.0759,0,2.7689,3.2571,2
ga,13121011635,13121001902,42,0.0000100231,34.0393237,-84.1292804,33.7658759,-84.3865852,173590.0,3131.0,1000.0,95.0,65.0,45.2694,41.9263,22,53.2038,62.9555,3,7.9343,21.0292,19
ga,13223120506,13313001200,7,0.0000016705,33.8742354,-84.7956435,34.729015,-84.9325622,86011.0,4525.0,3919.0,262.0,250.0,115.8124,85.1761,5,118.9644,91.1453,1,3.152,5.9693,4
ga,13031110603,13051011700,17,0.0000040570,32.427694,-81.7343183,32.0800675,-81.0967829,64737.0,4186.0,3209.0,846.0,39.0,79.3048,70.6533,16,105.2978,98.2441,0,25.9931,27.5908,16
ga,13089023603,13121005501,6,0.0000014319,33.7196978,-84.2852944,33.729867,-84.383737,44714.0,4140.0,450.0,3416.0,213.0,13.3312,12.8654,3,12.7502,15.8132,0,-0.581,2.9478,3
ga,13063040523,13151070313,5,0.0000011932,33.5599525,-84.4092722,33.4543618,-84.2541287,45536.0,3031.0,120.0,2606.0,163.0,23.8989,25.9085,2,24.1919,27.1587,0,0.293,1.2502,2
ga,13089023425,13121009606,23,0.0000054889,33.6744095,-84.2293056,33.8407847,-84.3644458,66742.0,6246.0,444.0,5313.0,471.0,26.4315,30.129,19,30.9569,32.727,1,4.5254,2.598,18
ga,13071970704,13071970602,16,0.0000038183,31.1586009,-83.7835867,31.0914092,-83.7057041,65833.0,2229.0,1664.0,458.0,22.0,12.4037,13.6968,2,14.7793,18.6385,0,2.3756,4.9417,2
ga,13049010200,13185011600,2,0.0000004773,30.5779012,-82.1042465,30.6831642,-83.1770133,44209.0,3511.0,2932.0,209.0,325.0,119.6873,134.8126,6,121.8971,165.2961,0,2.2099,30.4834,6
ga,13089021503,13121010007,7,0.0000016705,33.8194923,-84.3267018,33.8591283,-84.357102,74783.0,3707.0,2229.0,851.0,257.0,7.5044,8.7091,8,10.6251,12.7998,0,3.1207,4.0908,8
ga,13059030200,13059130701,5,0.0000011932,33.9538716,-83.3562739,33.9318091,-83.4441813,27287.0,5450.0,1796.0,3118.0,309.0,9.5532,12.234,1,9.9449,12.7462,0,0.3917,0.5122,1
ga,13067031101,13135050326,3,0.0000007159,33.8927434,-84.5284027,33.940082,-84.181574,62292.0,6966.0,2199.0,2448.0,1878.0,38.4966,35.1756,25,50.9714,52.7613,0,12.4748,17.5856,25
ga,13121004200,13089021708,4,0.0000009546,33.7390374,-84.4182367,33.8363182,-84.2528317,24464.0,2274.0,184.0,2053.0,28.0,21.808,23.0716,3,22.4126,25.0938,0,0.6046,2.0221,3
ga,13151070409,13151070411,44,0.0000105004,33.440449,-83.9695617,33.3546626,-84.1464653,92788.0,3925.0,2900.0,946.0,11.0,26.0862,27.7281,4,28.8111,34.1297,0,2.725,6.4016,4
ga,13135050526,13135050633,8,0.0000019092,33.9365938,-84.1239429,34.066248,-83.9719624,54121.0,5228.0,728.0,1305.0,2504.0,23.4953,17.386,7,26.1514,25.2458,1,2.656,7.8597,6
ga,13135050521,13077170309,2,0.0000004773,33.9427489,-84.0019305,33.3868834,-84.7438742,75648.0,6115.0,2078.0,1456.0,1742.0,106.523,77.9324,18,124.0539,108.3093,2,17.531,30.377,16
ga,13095000400,13095011400,140,0.0000334104,31.6148622,-84.2003294,31.5768843,-84.1633362,47910.0,5999.0,1962.0,3831.0,35.0,6.3822,8.6727,1,6.6441,9.4469,0,0.262,0.7742,1
ga,13089021226,13121011421,10,0.0000023865,33.9213993,-84.3328435,34.0405266,-84.332837,59387.0,3148.0,1092.0,749.0,89.0,16.4378,17.1137,10,19.6906,20.0443,3,3.2527,2.9306,7
ga,13013180204,13135050238,8,0.0000019092,33.9679563,-83.7177095,34.0021646,-84.1059048,68473.0,3141.0,1260.0,1341.0,395.0,41.1464,36.3216,11,52.0305,52.6406,2,10.884,16.3191,9
ga,13121007400,13121010521,5,0.0000011932,33.6789331,-84.4070837,33.6112995,-84.4679395,29162.0,3173.0,230.0,2147.0,738.0,12.0995,10.1616,1,12.0995,10.1616,1,0.0,0.0,0
ga,13121011643,13139001607,6,0.0000014319,34.0964538,-84.2624178,34.1482833,-83.9550553,85590.0,4376.0,809.0,476.0,516.0,37.3667,35.2069,13,45.2625,57.5362,0,7.8959,22.3293,13
ga,13067030342,13121011646,11,0.0000026251,34.0505085,-84.4280278,34.0521393,-84.2914055,178654.0,4843.0,3877.0,203.0,248.0,17.6282,20.3694,4,21.295,32.1497,0,3.6668,11.7803,4
ga,13245010206,13245001000,155,0.0000369901,33.4726853,-82.1010858,33.4710148,-82.0009778,73042.0,2956.0,1181.0,1572.0,50.0,10.4752,11.3562,5,13.9512,17.1051,0,3.4759,5.749,5
ga,13067030351,13121009504,4,0.0000009546,33.9435293,-84.450985,33.843759,-84.3861271,227932.0,3103.0,2093.0,64.0,518.0,18.4767,17.2795,4,21.6281,21.3854,0,3.1514,4.1059,4
ga,13121009803,13089021208,3,0.0000007159,33.8446513,-84.4193592,33.9012099,-84.3036985,83015.0,2940.0,2309.0,229.0,211.0,15.0987,17.301,18,19.8899,29.5981,0,4.7911,12.2971,18
ga,13215010209,13063040424,4,0.0000009546,32.5861972,-84.9355723,33.5606181,-84.3335327,87868.0,4178.0,2053.0,1026.0,220.0,152.125,99.4466,9,157.2566,153.7412,0,5.1317,54.2945,9
ga,13057090507,13057090606,7,0.0000016705,34.2609615,-84.2768567,34.2036434,-84.4828824,140893.0,2918.0,2763.0,28.0,0.0,29.1678,30.8947,3,32.3264,37.5538,0,3.1586,6.6591,3
ga,13245010711,13245010710,4,0.0000009546,33.3678492,-82.122735,33.3623978,-82.0565164,58665.0,4665.0,720.0,3374.0,310.0,8.6169,11.3266,0,8.6169,11.3266,0,0.0,0.0,0
ga,13021013506,13207050301,2,0.0000004773,32.7126113,-83.6923538,32.9191312,-83.948376,82520.0,4564.0,2848.0,1453.0,94.0,43.8821,36.8241,3,42.1809,41.1306,0,-1.7011,4.3065,3
